31,12,1753
14,5,343
16,5,726
13,4,405
16,4,833
21,21,808
31,18,1685
12,13,534
9,5,914
16,6,970
5,2,787
0,0,31
7,5,753
15,16,967
10,9,553
13,6,841
13,14,787
6,4,481
9,4,1005
20,11,1099
31,8,2086
4,0,276
19,11,866
0,0,55
42,10,1291
8,5,312
18,8,653
13,7,973
26,8,2015
8,7,670
24,9,1851
11,9,586
14,12,1031
17,20,1020
8,3,782
2,0,370
26,11,1021
7,8,432
34,34,4327
70,39,5043
9,9,774
9,9,378
13,17,1160
2,1,189
5,4,231
0,0,74
13,3,739
1,3,361
8,3,782
0,0,10
0,0,10
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,77
0,0,27
2,1,143
6,0,140
2,4,159
0,0,37
0,0,37
5,9,521
19,2,1122
5,9,521
18,7,1159
10,10,802
18,7,1159
6,8,433
6,8,433
24,26,1286
24,26,1286
10,10,802
10,10,802
10,9,902
8,7,1030
20,15,1229
10,9,902
12,4,656
19,15,1082
13,6,839
12,4,656
24,14,1111
24,14,1111
13,6,839
7,14,786
13,6,839
19,15,1082
17,20,979
19,15,1082
7,14,786
7,14,786
17,20,979
17,20,979
11,10,520
11,10,520
18,25,1207
34,7,2630
18,25,1207
13,8,614
13,8,614
89,34,4485
0,0,8
0,0,16
0,0,22
0,0,0
0,0,161
0,0,41
0,0,21
0,0,31
0,0,38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,10
0,0,6
0,0,77
0,0,49
0,0,103
0,0,28
8,5,647
0,0,28
24,5,957
0,0,28
9,1,491
0,0,28
5,8,470
0,0,28
10,5,618
0,0,28
8,2,782
0,0,28
8,6,587
0,0,28
10,8,825
0,0,28
8,4,711
0,0,28
13,6,717
0,0,28
0,0,26
0,0,26
0,0,28
0,0,28
0,0,28
4,0,242
0,0,43
0,0,133
7,4,579
1,1,440
0,0,92
0,0,86
0,0,5
20,1,799
5,3,304
5,0,346
9,1,525
2,0,375
1,2,396
12,4,826
1,0,141
0,0,99
5,1,328
0,0,74
0,0,89
4,7,411
2,1,143
0,0,68
10,29,936
1,2,152
9,5,1035
19,1,1024
2,1,105
8,1,453
9,6,500
12,7,637
21,18,974
21,18,974
15,6,916
15,6,916
6,3,336
0,1,160
0,1,160
4,7,499
4,7,499
5,1,391
5,1,391
23,15,1309
23,15,1309
21,17,975
22,20,1737
22,20,1737
18,7,1435
18,7,1435
13,11,1129
13,11,1129
11,14,1002
11,14,1002
21,12,952
21,12,952
5,11,413
5,11,413
7,2,668
7,2,668
11,6,870
11,6,870
17,14,1756
17,14,1756
19,7,1064
5,1,320
5,1,320
4,8,771
4,8,771
13,10,582
13,10,582
2,5,464
2,5,464
22,14,979
22,14,979
3,0,226
3,0,226
42,8,840
17,4,609
1,2,152
13,3,366
13,3,366
13,14,1029
8,4,374
11,3,862
12,15,1111
9,8,803
16,4,762
15,6,1050
5,5,526
8,1,453
13,14,857
13,14,857
9,12,696
9,7,734
15,15,1239
0,0,27
0,0,57
0,0,27
0,0,52
0,0,27
0,0,27
0,0,27
0,0,27
11,2,442
11,2,442
5,3,366
5,3,366
110,65,6562
0,0,86
9,4,531
0,0,58
7,9,522
22,7,927
11,6,1247
0,0,27
30,10,1442
9,12,696
26,9,1219
39,21,2806
15,15,1239
9,7,734
5,0,351
16,5,850
19,9,1030
33,11,1286
14,7,754
18,8,668
19,11,761
18,10,1060
0,4,342
22,8,878
17,10,1644
9,1,672
4,3,339
60,42,5560
53,26,5231
15,14,1371
40,21,3507
41,5,2984
46,24,4195
52,55,4282
65,31,3864
10,8,991
10,6,622
16,4,1077
8,3,964
21,5,744
15,4,1230
16,12,1230
9,5,453
6,9,749
14,8,979
38,3,1404
40,7,1991
37,6,1951
34,10,1299
6,1,248
104,30,2069
11,2,893
48,10,2476
0,2,191
0,0,110
0,0,103
0,0,77
0,0,88
0,0,86
2,3,117
0,0,89
6,9,790
13,7,755
7,0,1215
34,7,1590
49,43,2143
13,4,891
8,12,1314
24,31,1510
3,1,462
6,7,514
3,11,588
20,3,1386
13,2,738
10,11,1063
22,6,1291
28,24,2445
5,3,390
7,2,408
11,8,1015
16,4,720
7,3,645
9,0,438
23,7,1039
6,1,698
3,0,185
3,0,126
3,0,185
3,0,185
0,0,120
48,19,2692
20,2,552
15,5,564
35,8,1543
17,7,915
11,3,764
6,1,740
0,0,0
16,6,1186
17,7,974
8,6,674
19,8,1132
20,8,957
27,4,1223
12,4,1005
2,0,645
30,11,1969
14,1,821
7,4,968
15,8,938
48,19,3424
7,9,993
27,30,1110
31,26,2808
13,4,1121
14,13,1088
40,11,2120
29,8,1525
6,2,458
28,13,1399
10,14,1458
18,3,692
14,17,1133
10,6,876
48,4,2463
33,21,1395
16,2,1049
6,2,574
42,5,1994
12,3,860
8,5,801
13,1,1065
13,3,701
9,4,878
36,9,3551
6,10,607
10,4,1241
76,20,2686
14,16,1242
24,6,1542
96,18,4495
19,12,1555
2,0,195
9,10,906
11,6,713
25,8,1693
23,7,1123
22,8,1238
20,7,1378
70,17,3310
63,25,3288
14,6,676
13,1,787
32,15,1551
90,27,4510
11,9,831
18,9,1117
46,9,2029
35,17,2035
30,2,1166
30,6,1038
15,8,1158
31,16,2181
9,4,1273
9,3,700
8,0,431
14,3,990
34,15,1843
40,7,1635
15,12,1416
17,7,950
23,10,1467
5,0,785
16,7,951
42,5,1544
8,10,911
14,2,1425
19,7,1121
25,5,3398
51,13,1437
13,11,1006
17,2,991
31,6,1519
24,9,1565
15,1,785
17,7,980
34,2,1413
10,1,1086
23,8,1044
16,12,1130
6,6,479
39,13,2062
40,14,2231
95,29,4702
10,10,720
16,7,1798
32,11,2112
11,1,1143
11,8,986
16,4,2203
13,1,892
14,6,1017
12,1,929
29,6,1478
69,11,2974
10,1,1053
37,19,3465
18,4,1239
9,12,926
14,7,1226
46,15,3082
39,0,2116
20,1,1281
19,2,1340
22,6,1360
9,2,712
38,27,4353
0,0,25
133,40,11717
12,8,741
12,13,968
2,0,114
17,3,947
0,0,35
99,18,4806
26,12,1722
14,3,683
2,1,585
19,1,589
21,2,1225
6,26,665
5,3,214
6,17,658
3,4,302
25,16,918
26,10,1401
4,3,577
8,7,793
62,18,1574
0,0,20
84,18,8035
19,10,1218
14,0,659
16,2,784
19,12,1015
7,4,760
19,3,1164
5,11,560
31,15,1948
62,13,4544
14,9,1273
16,9,816
8,9,777
11,12,1086
10,9,1012
30,3,1061
13,6,961
0,0,92
0,0,0
0,0,0
0,0,25
1,2,100
0,0,131
0,0,0
0,0,0
0,0,0
0,2,100
1,1,100
0,0,0
0,0,140
0,0,25
0,0,52
0,0,39
0,0,27
0,0,82
1,0,115
0,0,25
4,1,122
0,0,56
0,0,72
0,0,31
0,0,29
0,0,94
5,3,110
3,1,130
0,0,75
1,3,131
1,3,131
0,0,66
0,0,64
0,0,86
1,3,131
0,0,0
0,0,79
0,0,74
0,1,190
0,0,69
0,0,85
0,0,121
0,0,91
4,3,123
5,2,146
3,0,105
0,0,80
5,0,106
0,0,0
0,0,0
0,0,17
17,10,940
0,1,121
25,26,1368
17,10,1469
5,6,593
8,6,428
9,11,708
0,0,95
4,0,197
1,0,137
12,4,506
10,5,813
9,3,573
3,1,420
2,5,551
2,1,199
1,1,245
1,2,462
4,6,643
3,1,176
0,0,0
12,2,822
1,0,174
14,1,621
2,0,123
12,8,664
6,11,868
17,6,1015
25,11,1044
8,5,750
23,15,900
30,8,1213
7,2,603
3,1,733
3,4,453
12,10,570
8,2,808
4,2,781
12,5,1132
15,4,1037
7,0,637
16,8,799
7,3,446
1,1,112
1,0,111
1,4,123
14,3,897
4,2,848
11,4,570
0,0,13
12,10,846
12,8,1485
0,0,13
1,4,671
1,0,139
4,0,343
12,10,570
6,1,757
8,6,620
10,9,694
2,1,376
22,8,1089
6,1,281
4,3,464
1,4,237
4,7,265
25,9,1388
6,2,230
33,9,1393
10,3,554
17,11,1113
16,4,952
20,16,1518
2,0,188
2,1,161
0,0,50
25,3,1025
12,10,570
12,6,672
16,18,990
0,0,59
14,6,1204
11,13,776
25,8,1490
13,8,1693
11,22,822
11,1,395
5,5,553
12,4,700
14,2,784
34,5,1168
12,10,846
34,8,1222
13,6,809
9,2,470
10,16,1030
6,4,462
1,2,590
8,1,385
6,7,665
5,1,340
16,4,967
16,11,1088
0,10,384
21,1,689
18,10,1194
20,2,819
24,13,1290
10,6,1186
68,7,1576
25,1,612
6,3,1082
27,9,1885
22,10,1307
31,6,536
10,5,904
25,26,1368
1,7,349
8,4,726
9,5,970
17,6,782
19,18,1173
10,6,353
11,14,1089
5,0,342
22,6,1358
1,2,462
9,3,573
10,5,813
11,4,570
0,0,13
0,1,121
17,10,940
25,26,1368
17,10,1469
5,6,593
8,6,428
9,11,708
0,0,95
4,0,197
1,0,137
7,9,556
2,1,177
12,4,506
3,1,176
0,0,0
1,1,112
1,4,123
10,5,813
1,4,671
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,34
0,0,0
0,0,34
0,0,38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,0,279
0,0,39
0,0,0
0,0,0
0,0,46
0,0,65
0,0,91
0,0,49
0,0,38
0,0,0
0,0,65
0,0,0
0,0,0
0,0,83
2,1,182
3,0,144
1,0,108
2,1,106
5,0,235
2,1,109
0,0,16
2,0,138
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,34
0,0,0
0,0,0
0,2,102
6,4,281
0,0,63
0,0,71
0,0,68
0,0,67
0,4,111
1,0,122
0,1,105
0,0,69
0,0,19
0,0,52
0,0,73
0,0,70
0,0,71
0,0,87
0,0,73
0,0,70
0,0,87
0,0,72
0,0,84
2,0,114
0,0,28
0,0,66
0,0,74
0,0,64
0,0,67
0,0,56
0,0,79
0,0,73
0,0,71
0,0,78
0,0,66
0,0,50
0,0,63
0,0,71
0,0,72
0,0,86
0,0,60
0,0,63
0,0,52
0,0,0
0,0,48
0,0,69
0,0,0
0,0,71
0,0,69
0,0,69
0,0,34
0,0,68
0,0,66
0,0,0
0,0,63
0,0,56
0,0,75
0,0,0
0,0,71
0,0,72
5,2,395
0,0,38
0,0,68
0,2,104
0,0,68
0,0,38
0,0,72
0,0,56
0,0,0
0,0,59
0,0,68
0,0,56
0,0,84
0,0,86
0,0,55
0,0,40
0,0,0
0,0,87
0,0,87
7,1,549
1,0,110
0,0,0
0,0,78
0,0,54
7,0,279
8,2,637
11,7,972
11,2,689
0,0,0
0,0,47
0,0,56
0,0,56
0,0,0
8,2,523
0,3,264
19,20,1360
0,0,80
0,0,80
0,0,80
0,0,39
3,0,240
10,1,258
15,2,353
17,10,940
0,1,121
25,26,1368
0,0,0
0,0,79
0,0,86
0,0,89
0,0,10
0,0,7
0,0,9
0,0,45
0,0,11
0,0,63
0,0,28
0,0,62
0,0,58
0,0,0
4,1,496
34,7,1489
28,3,1111
0,0,63
0,0,0
0,0,70
2,2,102
0,0,54
0,0,68
0,0,87
0,0,64
0,0,63
0,0,85
0,0,45
0,0,45
0,0,10
0,0,61
0,0,71
0,0,58
0,0,34
0,0,0
0,0,56
0,0,65
0,0,56
0,0,56
0,0,57
0,0,56
38,35,2691
42,6,2173
24,13,1303
0,0,0
0,0,70
0,0,39
0,0,0
0,0,39
0,0,39
0,0,0
0,0,39
0,0,0
0,0,0
0,0,0
0,0,0
0,0,39
0,0,0
0,0,39
0,0,0
0,0,39
0,0,0
0,0,0
0,0,39
0,0,0
0,0,19
0,0,0
0,0,73
0,0,25
0,0,51
0,0,45
0,0,11
0,0,10
0,0,45
0,0,13
0,0,13
0,0,51
0,0,10
0,0,7
0,0,8
0,0,0
0,0,45
0,0,45
0,0,11
0,0,10
0,0,10
0,0,45
0,0,51
0,0,45
0,0,45
0,0,45
0,0,45
0,0,45
0,0,9
0,0,9
0,0,10
0,0,9
6,0,198
3,2,374
4,0,216
15,2,1029
0,0,12
0,0,9
0,0,45
0,0,45
0,0,45
0,0,45
0,0,8
0,0,8
0,0,45
0,0,11
0,0,13
0,0,61
0,0,61
0,0,17
0,0,13
0,0,0
0,0,0
0,0,34
0,0,0
0,0,0
0,0,38
0,0,38
0,0,0
0,0,0
0,0,0
0,0,0
0,4,263
18,9,955
0,0,28
16,6,1157
22,9,1348
27,9,1320
1,0,103
10,5,1085
1,0,275
1,1,543
2,1,289
9,2,974
9,5,1044
1,0,284
7,2,584
3,1,272
9,0,182
0,0,46
13,1,439
0,1,119
4,2,510
33,11,1268
3,0,316
7,2,522
5,0,373
16,1,755
44,19,3887
0,0,26
11,6,983
9,8,980
15,14,869
0,0,66
16,32,2041
1,3,443
60,108,7287
19,10,669
9,3,612
0,0,58
2,0,371
1,0,119
6,0,196
0,0,0
9,5,702
0,0,60
0,0,41
0,0,35
21,2,724
4,4,533
2,2,279
4,0,371
10,5,384
9,3,482
3,1,421
8,2,427
9,0,263
4,1,330
2,0,194
12,0,582
0,0,21
11,2,408
2,1,149
5,0,125
3,2,340
6,1,226
1,2,161
29,11,1198
0,0,38
9,22,877
34,61,4439
0,0,74
6,3,596
11,2,750
2,0,393
16,3,1063
5,4,474
0,3,269
0,0,143
47,22,4099
15,10,1134
7,5,686
4,2,153
26,4,1607
2,0,119
116,22,5278
4,12,567
4,7,502
0,0,60
5,5,517
6,4,455
0,3,223
0,0,0
3,1,163
9,5,850
0,0,55
0,0,98
9,12,1193
20,1,584
4,2,609
13,2,471
0,0,44
21,11,1076
18,5,771
4,2,224
22,4,1116
3,0,289
12,1,1041
8,3,532
26,9,1534
14,6,1322
6,5,374
8,2,345
0,0,146
41,35,2311
15,13,1783
12,2,727
14,7,1122
0,0,84
13,5,950
6,2,606
12,5,806
19,5,851
19,7,658
5,2,129
19,2,839
18,11,607
0,0,13
0,0,68
0,0,89
0,0,51
1,0,113
38,13,2449
11,2,761
7,1,214
9,4,339
25,11,1530
13,2,1031
29,33,2836
8,4,392
0,0,11
2,0,159
2,3,330
10,1,582
11,6,1543
4,6,419
4,3,320
7,4,402
6,0,449
12,1,380
5,1,329
26,0,532
27,8,1268
4,0,209
0,0,64
6,6,618
376,235,9800
3,7,471
3,7,532
0,0,181
0,0,80
27,4,1345
0,0,31
4,0,352
0,0,0
2,0,259
2,0,205
0,0,0
3,0,342
1,1,271
7,4,627
4,0,362
8,5,574
7,0,380
5,3,340
2,3,314
0,0,231
0,1,231
2,9,464
5,2,446
1,0,268
5,3,415
25,5,512
0,3,308
4,2,324
8,0,545
7,1,291
4,3,435
8,1,302
7,1,508
9,0,422
6,12,770
2,4,476
0,4,545
13,11,1044
7,7,741
8,17,621
13,0,553
14,13,1013
51,6,2314
24,2,781
0,0,120
7,2,681
9,1,367
26,20,1840
2,0,471
7,5,1222
0,0,97
24,23,1243
13,4,699
13,3,357
44,20,1893
34,17,1542
12,0,379
0,0,14
6,2,370
3,1,354
17,0,645
4,2,382
2,0,337
6,13,778
29,3,1073
9,5,790
0,0,32
40,1,652
6,1,360
8,4,632
0,0,54
9,1,476
34,21,1602
10,4,689
39,13,1852
0,0,0
9,9,869
21,22,1529
2,0,281
7,1,397
5,1,379
0,0,61
8,2,1057
45,12,4151
78,16,6879
34,13,5052
46,15,6529
56,17,6504
51,36,4144
0,0,31
2,0,158
2,15,737
26,46,2534
80,102,5864
4,12,469
4,11,690
0,0,31
9,8,978
0,4,256
18,11,1624
4,12,551
2,4,380
1,2,299
8,2,963
11,0,387
0,0,39
6,3,630
0,5,437
4,5,468
3,3,518
2,2,307
6,4,327
15,2,664
8,2,389
6,3,600
2,2,203
3,2,300
2,4,455
9,8,496
4,4,709
13,4,942
2,0,181
3,3,440
0,0,78
5,6,794
6,5,680
10,7,616
5,9,442
3,0,290
6,2,640
10,3,737
4,11,527
17,22,1393
12,7,706
34,17,1830
7,8,491
8,14,842
7,16,730
4,8,847
0,0,52
2,2,272
7,2,283
12,3,884
11,8,584
0,0,58
0,0,0
11,1,315
21,12,952
1,1,157
2,4,353
12,10,1206
9,5,562
0,0,97
0,0,55
3,3,451
2,1,315
12,0,200
0,5,408
9,8,467
5,8,404
5,5,448
5,4,282
4,14,488
0,0,59
5,10,694
9,11,713
4,5,618
3,6,244
7,7,427
15,2,638
1,0,169
3,4,424
12,13,833
9,7,543
0,4,354
1,0,183
1,2,301
0,2,445
9,3,391
10,7,844
5,1,279
3,3,360
4,0,121
2,4,255
5,3,489
2,2,287
6,3,331
1,1,408
3,2,281
4,2,200
4,5,539
10,4,658
5,11,923
7,10,593
20,10,1090
5,0,164
16,15,1595
18,12,1285
21,9,1070
4,6,361
9,8,1003
6,8,299
6,0,319
1,8,443
6,5,381
3,0,251
5,0,249
4,1,207
13,5,616
9,8,966
16,2,921
0,0,47
16,9,1351
24,16,831
26,14,1378
5,3,263
0,3,306
0,0,41
0,0,29
2,4,369
13,6,919
4,2,456
10,0,366
28,3,877
16,13,1206
13,6,538
14,9,703
14,3,660
0,0,46
0,0,55
8,2,313
19,5,739
1,0,249
22,25,2040
10,2,590
0,0,81
4,5,189
5,4,318
8,8,1149
3,4,461
0,6,665
4,1,233
2,1,289
19,27,1603
0,1,309
3,5,270
2,3,292
3,3,239
0,0,92
22,35,1638
7,5,599
8,13,714
37,40,3116
4,9,597
0,0,17
0,0,74
4,5,442
0,0,50
6,3,549
25,11,867
8,1,517
2,3,367
6,11,622
20,13,1073
16,8,1022
1,2,143
4,4,677
3,5,358
3,3,413
0,0,45
12,17,763
3,1,369
8,5,744
16,7,825
12,17,763
5,5,528
16,13,1280
11,12,814
17,31,1572
14,13,1248
4,3,369
6,19,880
8,33,1152
3,1,119
53,16,4181
0,0,60
0,0,269
3,0,977
0,0,48
9,0,301
1,1,386
6,1,432
2,0,230
0,0,0
1,2,458
1,1,287
0,0,0
0,0,401
2,0,295
2,0,336
1,0,289
1,1,318
0,0,0
0,0,48
2,1,393
1,2,384
2,0,280
1,0,316
2,3,294
0,0,48
0,0,0
0,3,351
3,1,306
6,1,414
1,1,163
0,0,0
3,1,248
0,0,0
2,1,571
1,0,272
0,0,0
11,0,348
5,1,258
0,0,0
3,0,354
2,1,278
0,0,324
11,1,765
0,0,257
3,1,327
0,0,0
3,2,259
1,0,524
4,4,1700
1,0,519
0,0,287
7,3,381
3,5,640
4,3,400
3,1,752
1,0,243
2,0,353
2,3,298
1,0,404
1,1,390
1,0,337
0,0,413
5,2,360
2,0,298
2,1,688
1,1,398
0,0,231
0,0,0
2,2,315
0,0,0
8,5,460
1,2,380
0,0,48
5,1,411
0,0,0
2,0,300
0,6,707
3,0,440
0,0,199
1,1,314
0,0,0
5,3,526
1,0,577
0,0,48
6,0,512
3,0,289
0,1,660
3,1,1018
0,0,0
0,0,193
2,2,829
2,0,333
0,0,0
0,0,217
0,1,232
0,0,0
2,0,240
0,0,0
9,8,978
0,4,256
18,11,1624
4,12,551
2,4,380
0,0,39
8,2,963
11,0,387
0,0,39
3,6,1650
9,4,1267
2,0,407
3,0,309
4,3,1136
1,0,333
1,4,415
1,0,266
0,0,193
1,0,441
2,1,365
2,0,295
2,4,747
1,0,314
3,0,325
3,9,1164
1,1,289
2,0,341
3,1,453
2,1,408
6,0,1468
0,1,453
2,0,399
2,0,337
6,2,640
6,2,640
30,15,1718
0,0,53
6,4,1279
16,2,921
24,16,831
5,3,263
3,3,239
9,8,966
4,3,896
0,0,0
0,0,49
8,2,805
5,2,481
0,0,28
0,4,263
22,9,1348
27,9,1320
15,6,1149
15,6,1149
0,0,59
2,1,320
0,0,29
0,0,41
0,0,52
4,11,527
0,0,44
2,4,369
10,5,1085
1,0,103
1,0,103
119,59,10752
18,15,1451
0,0,60
17,9,814
9,5,1044
1,0,262
7,2,606
3,1,272
0,0,70
2,1,289
0,0,54
3,6,244
7,3,579
7,2,522
5,0,373
44,19,3887
4,2,510
4,2,510
16,13,1206
13,6,538
14,3,660
1,4,687
10,0,366
8,10,1265
6,3,757
8,7,409
0,2,121
2,7,481
15,3,849
0,0,58
2,2,272
4,2,456
8,2,313
0,0,77
2,3,337
6,5,486
7,4,317
0,0,69
26,30,3032
26,30,3032
80,95,8477
3,10,644
0,0,34
0,9,297
11,1,315
1,0,169
0,0,88
1,3,325
53,61,4871
85,66,5288
8,10,828
57,38,4151
6,10,752
0,0,29
0,0,49
0,0,79
18,4,703
0,0,32
33,56,2165
3,1,154
46,13,1826
46,13,1826
0,0,39
2,1,107
0,0,46
49,11,1970
0,0,26
15,14,869
0,0,66
1,3,443
0,0,58
11,6,983
10,2,590
4,5,189
5,4,318
8,8,1149
3,4,461
0,6,665
4,1,233
2,1,289
19,27,1603
0,1,309
3,5,270
2,3,292
0,0,74
22,25,2040
0,0,92
0,0,92
11,8,584
9,5,562
1,2,143
2,4,353
27,12,1792
0,0,33
60,10,2901
2,0,371
2,0,371
6,0,196
3,3,451
2,1,315
12,0,200
0,5,408
4,0,371
9,8,467
5,8,404
5,5,448
5,4,282
10,5,384
0,0,55
0,0,41
0,0,55
4,9,597
12,2,662
5,0,525
6,0,544
0,0,35
1,1,2113
30,3,758
1,0,100
8,6,332
21,2,724
21,2,724
4,3,399
0,0,56
0,0,70
0,0,11
0,0,228
0,0,228
0,0,82
2,1,263
9,6,764
0,0,87
2,1,263
4,1,273
7,7,741
51,6,2314
24,2,781
13,11,1044
13,11,1044
11,2,750
2,0,393
16,3,1063
5,4,474
6,3,596
5,10,694
9,11,713
9,8,467
0,5,408
4,5,442
9,5,550
4,0,259
4,0,259
0,0,227
8,0,576
21,23,1658
3,6,844
3,3,488
5,4,282
0,3,269
0,3,269
2,4,393
7,4,585
68,32,2376
31,15,2586
53,21,2340
53,21,2340
306,48,14595
0,0,31
306,48,14605
11,2,434
12,3,816
12,4,1345
8,2,358
3,1,421
8,2,427
0,0,93
1,2,860
23,8,1373
8,2,420
0,0,227
9,12,833
9,12,833
25,11,867
2,3,367
6,3,549
0,0,26
20,2,583
9,6,579
2,0,194
14,22,1274
5,3,603
0,0,69
9,5,850
9,5,461
2,1,149
5,0,125
11,2,408
11,2,408
0,0,38
1,2,161
3,1,426
2,2,242
9,22,877
9,22,877
12,13,833
9,7,543
0,4,354
1,0,183
1,2,301
0,2,445
9,3,391
10,7,844
5,1,279
3,3,360
4,0,121
2,4,255
5,3,489
2,2,287
6,3,331
1,1,408
3,2,281
1,0,119
4,2,200
3,4,424
4,4,677
7,2,361
8,4,588
6,1,486
15,4,931
13,4,900
3,0,132
5,5,508
15,8,741
3,9,374
0,0,66
17,4,886
1,1,154
1,1,154
0,0,69
2,0,146
4,5,539
10,4,658
5,11,923
4,0,121
12,17,763
3,1,369
3,3,413
0,0,87
12,1,473
38,9,1122
10,4,447
0,0,83
36,6,1065
2,0,119
4,2,153
4,2,153
0,0,120
0,0,120
9,5,702
0,0,53
2,2,256
6,2,537
0,0,0
23,20,2290
3,0,236
10,3,670
0,0,13
3,2,381
0,0,43
5,6,764
20,10,1090
11,8,584
9,8,1003
6,8,299
6,0,319
1,8,443
5,8,404
24,2,922
5,0,485
17,11,1068
13,6,660
1,1,169
0,0,47
3,0,250
9,3,731
6,0,527
5,0,485
7,0,502
4,0,220
16,2,1017
5,2,411
1,1,169
5,13,510
24,2,922
5,1,387
6,3,720
7,1,417
24,18,2437
3,2,233
4,3,394
1,4,268
2,0,314
13,6,774
9,0,341
8,1,546
0,0,39
2,2,276
13,11,1173
5,0,477
25,23,1309
4,2,400
4,1,272
6,3,619
0,3,488
0,0,39
0,0,39
0,0,39
5,0,379
1,1,379
26,14,769
5,5,370
7,5,376
1,1,294
6,0,321
7,2,469
0,0,39
22,7,1058
5,3,269
3,2,260
10,5,786
0,1,214
1,1,213
4,2,488
0,0,39
5,1,145
6,4,729
4,0,264
0,0,39
13,6,774
1,1,213
0,0,39
2,2,276
13,11,1173
5,0,477
25,23,1309
4,2,400
4,1,272
6,3,619
0,3,488
0,0,39
0,0,39
0,0,39
5,0,379
1,1,379
5,5,370
6,3,240
3,1,200
6,5,390
8,7,323
26,14,769
0,0,39
13,1,322
10,1,360
17,8,985
20,11,604
27,3,1051
8,1,520
6,2,360
11,3,302
14,0,286
15,9,484
6,4,729
2,4,275
14,2,472
7,2,469
4,1,583
10,1,819
8,1,546
5,1,145
6,1,655
1,0,264
4,0,180
6,4,1279
7,4,254
17,9,814
0,3,157
24,78,2561
16,17,1352
18,5,833
5,3,552
0,5,153
6,10,752
46,13,1826
49,11,1970
11,6,394
4,0,304
5,2,166
42,7,3136
9,5,430
6,7,680
4,0,223
1,8,312
21,23,1658
2,4,393
306,48,14605
79,64,5740
17,24,1584
2,3,658
2,0,209
13,4,493
0,0,11
3,6,821
1,0,253
0,0,40
2,3,242
0,0,53
30,11,1773
2,1,333
5,0,485
17,11,1068
3,1,330
2,1,107
6,0,637
21,5,971
30,5,1501
26,4,1316
0,0,78
2,1,145
